title,station,price,info,img,phone 
达富苑 2室1厅 3700元,达富苑,3700元/月,,"['https://image1.ljcdn.com/110000-inspection/cef354b2-d776-4857-a953-e7751e91a53c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0d99a3df-d10e-437d-b8ac-28ccb626992a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/67354764-cf3c-4e7d-a032-81063a47b3e7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/75d89689-36d8-43d9-969f-a99547da00a8.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/31f6e10f-c21a-4423-9132-eaf9c71f6bb1.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ff4d51ef-3548-4fd4-982a-9662a32c511b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ed684c2d-0640-48e8-83f6-c42cff0af268.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/060fd4a1-365d-41a3-8e67-01c264c70ea1.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/11701be2-cb95-4ca6-b89c-0457d4f0103d8.png.600x450.jpg']",40080102398652
西二环 广安门天宁寺西精装一居 家电齐 拎包入住,天宁寺西里,5000元/月,房源亮点房子是天宁寺西里的正规一居室采光挺好的室内干净整洁很温馨可以拎包入住周边配套所在位置配套齐出门西行有很大的菜市场菜市场的水果蔬菜价格实惠又新鲜过了火车道有顺天府超市基本生活用品很齐全还有天虹华联满足您的购物需求还有很多小吃小餐厅没有时间做饭的小伙伴也能享受美食交通出行交通十分方便公交路线很多挨着广安门北公交站有19路46路676路691路697路717路741路等二十几条线路地铁有达官营地铁7号线和长椿街地铁2号线乘车方便挨着二环路没有很窄的街道如果您是自驾也很方便,"['https://image1.ljcdn.com/110000-inspection/70c99671-344c-4501-97c5-84b1ea7ec2bd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1b706827-0c62-4912-9088-2bd213817c62.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e70be63a-4ff1-432d-9a42-35a71f39fe04.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/18707d74-8542-4f9c-ba68-e0a9328884f4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8f3e141f-8730-4f4f-881c-a07c3c44e6eb.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/2e7394de-89c5-4eaa-b985-d3483bb0731d.png.600x450.jpg']",40087939289479
上地东里 3室2厅 14000元,上地东里,14000元/月,,"['https://image1.ljcdn.com/110000-inspection/2799e37c-f206-4f25-8c7c-41d8dd0e5ca3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8f4b756a-57de-4e27-8707-173cfb60ab33.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/346bfbce-5fcb-4ffc-a8d7-fcebf3f40021.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ada74298-93a3-456b-aa4b-50aa7ea784ae.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4afa5383-db3d-4c86-ba40-81f4bbb57e14.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/48f1195a-fb69-4aa0-b105-d46ba82159e5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/18bda82e-26ee-4b73-a7ad-29f9b3c04ec5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e71f9054-ea50-4d0d-b93f-711c3aa71140.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/b6b4184b-e8a5-49a8-9a23-88bfe4b9237d.png.600x450.jpg']",40087178078945
国美第一城3号院 2室1厅 9200元,国美第一城3号院,9200元/月,,"['https://image1.ljcdn.com/110000-inspection/8891f743-eefe-4d2c-a1a8-521837be79f5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3201b516-aa99-40b3-9fa5-dc1a9c7957d7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6ae82cb7-7900-422f-bc80-8fa26ba7dabd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f9910886-ee87-4801-b427-a565ff6c4e8a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/88c52c1c-15da-4325-907c-a34860682210.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e144ecf1-3d9b-46a0-92d7-11a2337071ef.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/b102c543-a573-41c2-bc24-9b63c13e741d.png.600x450.jpg']",40083136336041
首邑溪谷 3室2厅 6000元,首邑溪谷,6000元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/cf58b8fc-a691-44c2-a1fb-738b215c23b4.png.600x450.jpg'],40089787663913
朝阳门 日坛公园北侧 精装两居室,日坛国际公寓,13000元/月,房源亮点房子客厅卧室均朝东落地窗视野开阔小区24小时热水民水民电有燃气户型介绍此房是东向两居室客厅和主卧朝东落地飘窗视野好小卧室没有自然窗厨房带明窗有燃气装修描述此房是开发商配套精装地板为枣红色实木地板卫生间客厅卧室均是壁纸厨房贴瓷砖,"['https://image1.ljcdn.com/110000-inspection/0d81fa2a-da49-4218-a428-3aaf288b7073.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/09d13930-1742-4760-8b15-acbe345cfd0e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/9f51d6e8-1d98-4b87-bf8b-113764acaae9.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/88537beb-051e-4170-bc51-369b44b85d21.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7ed5dd8b-c070-47e7-9127-9e531cbaf2d0.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/372929a7-375a-45a2-b262-5c846c3b2f72.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/8e2533d9-8ee1-4307-9b77-fd4b96a03f07.jpg.600x450.jpg']",40085925662936
安贞门附近，南北通透，明厅两居室,安贞苑50号院,6900元/月,周边配套本房所在的地理位置非常繁华北边有元大都遗址公园环宇荟购物中心安贞门地铁南边有环球贸易中心和平西桥地铁以及各种生活超市交通出行小区出门不远就是安贞里公交站多辆公交车可以到达北京城的各个地方出行非常方便户型介绍本房是安贞苑50号院小区里常见的两居室户型主卧朝南带阳台次卧朝北卫生间干湿分离客厅也带有朝南的大窗户并且本房所在的楼层采光视野都不错,"['https://image1.ljcdn.com/110000-inspection/551fcf2a-dd9c-46d0-840f-3303f4f6221e.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/133a5c3f-1303-40cc-8a35-8e7df065ccc2.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/63e29a4b-f1f6-4fb4-922f-6471ce8d48fe.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b02f3b87-844b-4947-854e-d0a2f338a9e8.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a4cd8827-098b-42aa-834c-d5ac86eaa865.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b886d063-7112-496e-b060-3d53facaffef.JPG.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/692f28f4-0618-488d-b220-f46999a41044.png.600x450.jpg']",40088567063728
西长安壹号 3房间1卫 3000元,西长安壹号,3000元/月,,[],40089501859276
石园南区  精装修  大两居 3300,石园南区,3300元/月,房源亮点卧室大装修好小区成熟出行方便购物方便商业配套成熟小区车位免费绿化好周边配套有多个商场超市购物方便例如鑫海韵通大卖场美廉美超市还有红菜坊老家肉饼大鸭梨烤鸭俺家大酱骨山西美食等各种特色小吃本小区发展较为成熟设备完善交通出行路边公交站有多路公交有850顺1顺3顺5顺21顺42路顺38等多路公交出行方便可乘公交前往顺义地铁站东直门等地小区停车免费自驾出行交通方便小区介绍小区周边配套成熟出行便捷小区外墙2016年新作了外墙保温冬季供暖好,"['https://image1.ljcdn.com/110000-inspection/fa08ca26-e160-4eaf-b4ae-428f8ee87954.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4b0460ac-ac32-412e-ad2e-ce2f1220aa87.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/83f63287-4607-4f59-b830-ada6232a9285.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/78e54f3b-1907-4cb7-a39c-c24b0426368d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/817620df-cf2e-4e03-b68b-9c45cbccf044.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e9410092-57aa-4a16-94ed-8acf19020705.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/5ea772ec-50f2-445b-8a97-c02b71bea2ca.png.600x450.jpg']",40080170061967
高井电厂小区  干净正规的一居室 中间楼层，看房方便,高井,3200元/月,房源亮点房子干净的一居室正规的户型家具家电全齐拎包即住看房随时户型介绍此房全朝南的户型正规的一居室户型进门左手边是卫生间直走正面是厨房带朝南的窗户右手边有带阳台的主卧室出租原因业主打算长期出租希望找一家人客户长期稳定的爱惜房子付款年付优先季付也是可以商量的,"['https://image1.ljcdn.com/110000-inspection/f2f512fe-3f2f-4601-8826-de70e72b2cb7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/feaadf9d-b6c8-4216-bf56-c53e7e7aba0d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d77821d0-8123-4fc2-9166-87ca9dd86109.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e6c4f415-a730-4ebc-893d-9e35e30a1b1f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1579fee7-aecc-4939-ad54-d200ee07dd7b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/af6491d2-466b-49e0-a8e4-d7df7db74bd3.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/710a1fab-7700-4a3c-95c7-3fabfb6a9a87.png.600x450.jpg']",40087178274459
大峪南路 2室1厅 2700元,大峪南路,2700元/月,,"['https://image1.ljcdn.com/110000-inspection/0c4b5d14-638c-4d87-9369-9d78a98191fc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3138f464-3701-476e-9be7-d6dc51022ddc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a38ca56a-7039-48f1-bb8d-9f56f506e4ab.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5a28e6c0-3b35-4b8f-ba92-43e301b7673d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/5e829a2c-7b3b-4559-8090-e9a0259d78b4.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/3f69fbf4-4f42-4e09-a9e6-290796ec6f39.png.600x450.jpg']",40085978002868
卢沟桥北里 3室0厅 4200元,卢沟桥北里,4200元/月,,"['https://image1.ljcdn.com/110000-inspection/12f819c8-60f6-4b95-b2dc-c9041776c47e.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0c8eeac7-4b39-4035-8b32-7c2555642504.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f056b0b3-1fb9-4834-a439-defa2921e64f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d59f3449-3128-41c0-b72a-34dddcae298d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/572b835d-8444-4f14-9774-edb001557002.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/57e4801f-8a78-4173-9141-d7e89275aabb.png.600x450.jpg']",40087176560030
华龙小区 家具家电齐全一居室 简单装修,华龙小区,2800元/月,周边配套本社区配套设施完善酒店KTV快餐京客隆超市等生活服务购物方便交通出行交通出行方便门口300米数据来源高德地图是公交车站316路552路813路675路距离北关地铁3000米数据来源于高德地图房源亮点华龙小区南北通透一居室简单装修家具家电齐全可拎包入住交通方便,"['https://image1.ljcdn.com/110000-inspection/4ccd0f04-d6a6-42de-844a-c821b8fcca86.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d39f4859-0219-49b2-a227-aa2aaf4378e0.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e43f29d6-acff-4e35-8dee-7ddbda3200b4.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0465277f-b367-4454-8dd5-803c1b77379b.JPG.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3af99064-aa35-4677-bdd0-a6bdd9eeff02.JPG.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/1e04d358-c22f-44b3-963c-80ec299406da.png.600x450.jpg']",40089135597078
金贸中心 1房间1卫 9500元,金贸中心,9500元/月,,['https://image1.ljcdn.com/x-se/hdic-frame/e816a8b8-cebe-40ea-ad7b-602c76cd4150.png.600x450.jpg'],
千鹤家园 4室2厅 40000元,千鹤家园,40000元/月,,"['https://image1.ljcdn.com/110000-inspection/6fb11693-9f40-4541-997a-5fbebba6f5de.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f1991da6-b8cb-487a-be95-0d0a3dccca5c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1bad6196-91a7-4643-b083-b32cd316b456.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/3f4af73a-4d7b-4410-a856-a49fc5588a75.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/91efafb8-9e77-43be-81ec-bc4d90286190.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b467b81f-1f04-47c7-8c3c-7fd7cd8370e3.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e6474cf7-8d22-4269-bb6a-b50e073f95c5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/ec828c5c-faaf-4651-9ba9-757dbd8e8cda.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fd2d1e83-321f-48d1-8ff5-c109dfbfa59b.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/aea7bea8-c15c-45ac-97e5-9ee9a6d0ffdb.png.600x450.jpg']",40085986184593
法源寺西里小区 1室1厅 5600元,法源寺西里小区,5600元/月,,"['https://image1.ljcdn.com/110000-inspection/d048bcd6-98df-47fb-b0a3-47acc16f2a35.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4436fe81-8ae3-47c2-a4d6-109033958464.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/382e8a44-8ebc-426d-ab77-36bf075cd9ef.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/46dc968a-463d-4950-87c0-7bdb93787b0d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c1caec98-d84a-4af2-bf89-a211e82616c8.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/66c608a1-7b27-4d25-9682-adbafa02e015.png.600x450.jpg']",40080168114301
门头沟月季园 2室1厅 3000元,门头沟月季园,3000元/月,,"['https://image1.ljcdn.com/110000-inspection/fe467b5e-1751-485f-a70e-af45ad2dd71f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6f45fd59-63ee-42d8-808b-b4af82242ff5.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/7ea91d48-2d92-481a-8b69-8314ad970d2f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2708da53-9acb-4c91-a5e3-cbd7ea48e1a4.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/79c34254-65de-4b10-803e-864a18befbbd.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/593cdc6c-daa3-4b5f-8e5b-b9ef263b7c2f.png.600x450.jpg']",40086038890214
房子采光好 中高层 保养好 家具齐全,三里屯SOHO,26000元/月,房源亮点西南向采光好房子干净整洁带书房中央空调制冷市政加中央空调的供暖物业管理好户型介绍房子主卧室朝西次卧室西南客厅朝西半窗采光好中高层视野好房子处在小区中间位置没有噪音干扰出租原因房子小也注意加人口比较多住不下业主自己租了个别墅这个房子之前自己住现在空出来,"['https://image1.ljcdn.com/110000-inspection/2efd2c75-345a-40ba-922b-53b90f6629fa.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b6a3c0f0-16fe-4e27-9773-4932de2b4daa.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/de57ca35-c976-48f5-8e2d-6764769c2fa2.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/51cd58b0-08fa-4b26-a842-a79c3f0fc428.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/18e03d0f-b1c3-4848-96a8-8efe2ce61214.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4af93f32-a9ed-4bb2-908e-b5355d9f8d36.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/78b120d7-60ec-420e-9263-d3fd0963520c.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/3c967cfb-3eb6-45a5-a346-94102bd1514d.png.600x450.jpg']",
观景奥森公园  呼吸新鲜空气   家具家电齐全,世茂奥临花园,17000元/月,周边配套周边配套周边配套东门有生鲜超市物品比较齐可日常采购300米到奥森北门高德地图空气新鲜湿润长期宜居身体好往东到北辰购物广场购物广场业态丰富时装餐饮生鲜超市都有K酷时尚广场看电影吃饭都挺方便小区介绍小区介绍小区介绍小区是上海世茂开发的一共6栋住宅楼挺拔秀美围合式布局像一个围起来的盆和6字挺好的园区有一个大的海星湖人造沙滩还有天鹅鱼景观环境别致内外绿化面积大空气湿润有小江南的感觉物业好住起来安心交通出行交通出行交通出行出西门路就能遇到底商有生鲜超市购物方便往南拐弯是奥森北门健身跑步好去处往东是5号线北苑路北地铁站开车往南14公里高德地图到五环交通出行便捷,"['https://image1.ljcdn.com/110000-inspection/f21d9f9e-fd61-4bbd-8eee-dc184b8fcdba.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b06ca1a4-3800-47d4-97cc-05912fe88ddb.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/45b41b90-c626-46e7-a510-2beb773e2fa7.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a4bbe636-71e0-4452-bfcf-106375c86dfc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/66a5d3b8-a8d7-4cba-a0a0-10160f779758.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/a959dc48-8caa-4a40-9d26-fedc1881a276.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/98b0567f-3f1c-4bb3-a1ab-72e89be2d647.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/8de53d20-f4eb-41a6-8342-880782436b5b.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/cb74deaf-5690-44f3-878c-02db079da1c5.png.600x450.jpg']",40086131996352
北街家园六区 3室1厅 4600元,北街家园六区,4600元/月,,"['https://image1.ljcdn.com/110000-inspection/4f253d42-623d-47ab-b9bf-b4b55b44d432.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/d2c71fb2-f565-481e-bfe6-33b60819570b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/fc525228-d042-44fb-8600-1dedfb3df7fd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b13d4a57-4e3f-4bc1-964e-12755fc6be22.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/dc59da3e-cdbc-428b-b18c-27d80cb69fba.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e271ee02-af0a-4860-84f1-415c68ad9e81.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/74fbc147-accc-4856-b566-ba956fce75a19.jpg.600x450.jpg']",40089786557439
德茂小区 3室2厅 4700元,德茂小区,4700元/月,,"['https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadbfd9aad9-004d-44a4-8f45-b0a4b55f1100.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload4c5f7cb9-cb89-451d-a6ec-1d360b514e3b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload001cad41-4eb3-4da0-91d8-679fc60ad3dc.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload028f4c81-a1c7-4a07-84b0-9eb11a692a7b.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadbe9c576c-3627-4f7a-8776-327802e70025.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_upload4ecd6e04-c156-40fe-aff7-2b8b7142c535.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadad06e2c0-4bb2-4913-a79a-2c6d1b4a22b4.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/8746b27a-ff37-435e-b141-4b4e8401e7b9.png.600x450.jpg']",40086079090372
低密度花园洋房 一梯两户 温泉入户,银谷美泉家园,17500元/月,房源亮点一梯两户温泉入户人车分流封闭式管理人文素质高有园林有水系小区介绍本小区开发商是银科集团物业管理完善小区属于低密度花园洋房社区一梯两户电梯直达车库人车分流封闭式管理人文素质高有园林有水系园区有24小时保安值勤同时还配有监控小区绿化环境好周边配套小区南侧是刚刚建成武警家属院以及外交部公寓楼小区出北门往西500米内可到达青年路达美写字楼朝阳北路有朝阳大悦城地铁6号线青年路站方便衣食购物出行公立医院有朝阳民航医院北边200米是家乐福有嘉华国际影城奥特莱斯购物广场户型介绍此房是南北通透户型2008年商品房2009年装修2010年开始入住客厅和主卧室是全南向客厅是大落地窗卧室是八角飘窗高楼层视野采光好房子处于小区中间位置南北都是园林绿化一梯两户适合居住,"['https://image1.ljcdn.com/110000-inspection/5cddaa8b-7776-4991-87c0-8fe18d1d6ba2.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/95ccba36-07c1-46bc-ab15-1a7ce9c0b60f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/e6cacf5a-225c-40f2-a8b2-4f983957a357.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4254115c-9187-4c0d-82d4-0caa5f4952bd.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/743b938a-bf71-4bf9-923b-f34afa75838d.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/6273d1ed-4234-4ebd-a46e-c6bd26777997.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/0c11ad84-ae7f-40d4-a8e6-814cd4e2c95a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/2c7369c0-ff5a-4d15-9363-ea241853e875.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/e736dba1-9b47-47b4-8376-fdaaa7413e56.png.600x450.jpg']",40088597274278
和义  南苑  精装全齐两居室  看房方便   随时签约,和义东里一区,3600元/月,交通出行该房子距离和义南站公交车站不到300米有14趟公交车经过距离地铁10号线大红门站3000米左右出行方便出租原因此房是业主2016年刚从链家买的因为自己不住所以想找个踏实稳定的一家人居住户型介绍此房是南北通透的两居室主卧朝南带阳台次卧朝北厨房朝北带阳台房源亮点此房南北通透楼层高采光好小区安静看房方便随时签约,"['https://image1.ljcdn.com/110000-inspection/c68994ee-bb37-4335-b186-74d3b6661168.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/c51e813d-6ed5-4c07-b0bf-70c16f61989a.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/f6757c59-d0cf-4c46-b329-8ab694b53e6c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4c79ce6b-5a99-49d9-8fcd-69464433223c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/4f8f6a33-6511-42c4-a977-2ba2ad84ec85.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/3599cf95-72ce-424d-94c1-cc560ea58bc9.png.600x450.jpg']",40080701900867
朝阳园 3室1厅 11000元,朝阳园,11000元/月,,"['https://image1.ljcdn.com/110000-inspection/3e416915-fefa-4a59-a924-c4ebb3ab40ce.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/837f51d1-e66b-4181-b9a3-f515f33eaf3f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/1ae7405c-fca2-42ed-8412-de3b1c3a270c.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b38a318b-96de-4899-8571-d5d4df1d553f.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/dc97c564-0c33-44cc-b389-b11fb3cf1999.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/b4cae022-6615-47bb-8e78-cbdcc9e40583.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/217c474f-2b43-46d2-9e1d-d97e75f01d2d.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/98ea3195-e88c-4897-a318-f04aefdeb99d.png.600x450.jpg']",40080168110614
美宅湾 2室1厅 5100元,美宅湾,5100元/月,,"['https://image1.ljcdn.com/110000-inspection/test-e175eef9-8afa-4bab-993a-88507fef3dbb.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-f7119f00-8634-4e68-acc2-2276d5a3463b.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-0e50a74e-18d5-4e57-8081-66cef15efac4.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-7dd6cc74-a2aa-49a9-a0a7-d6254b6b3a05.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-6733d02e-3772-4394-9290-fefd64bbe8c7.png.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/test-c7b3f4ee-af08-447f-9beb-225b57923cd6.png.600x450.jpg', 'https://image1.ljcdn.com/x-se/hdic-frame/test-8a9729be-3e48-418b-8e86-167d33788a08.png.600x450.jpg']",40089238865352
德胜置业朝北大开间，诚心出租，看房随时,德胜置业,13000元/月,小区介绍此房所在小区总共有六栋楼产权都是70年住宅其中145号楼用来办公教育机构居多2号楼和三号楼是纯住宅6号楼是酒店式公寓标准房源亮点此房为朝北大开间一直用作出租长期不用寻求办公客户面积大可改造空间也大周边配套小区地处北二环到北三环之间配套有银行建设银行光大银行招商银行饭店便宜坊蜀国演义百隆大厦川菜中餐的小吃也很多医院二炮医院安贞医院商场安贞华联新华百货,"['https://image1.ljcdn.com/110000-inspection/d6452f91-63db-4476-86cd-ccc368e62086.jpg.600x450.jpg', 'https://image1.ljcdn.com/110000-inspection/31d13e73-fd00-4bb4-bad2-aa108cdedc2d.jpg.600x450.jpg', 'https://image1.ljcdn.com/x-se/110000-frame/405c3e23-72d6-4f38-adfc-40030e419532.jpg.600x450.jpg']",40086079093848
